,country,year,sex,age,suicides_no,population,suicides/100k_pop,gdp_for_year,gdp_per_capita,continent
328,Antigua and Barbuda,1990,female,5-14 years,0,6877,0.0,"459,469,074",7744,Americas
329,Antigua and Barbuda,1990,female,55-74 years,0,3706,0.0,"459,469,074",7744,Americas
330,Antigua and Barbuda,1990,female,75+ years,0,1252,0.0,"459,469,074",7744,Americas
331,Antigua and Barbuda,1990,male,15-24 years,0,6598,0.0,"459,469,074",7744,Americas
332,Antigua and Barbuda,1990,male,25-34 years,0,5937,0.0,"459,469,074",7744,Americas
333,Antigua and Barbuda,1990,male,5-14 years,0,6611,0.0,"459,469,074",7744,Americas
334,Antigua and Barbuda,1990,male,55-74 years,0,2902,0.0,"459,469,074",7744,Americas
335,Antigua and Barbuda,1990,male,75+ years,0,758,0.0,"459,469,074",7744,Americas
336,Antigua and Barbuda,1991,female,15-24 years,0,6595,0.0,"481,706,333",7976,Americas
337,Antigua and Barbuda,1991,female,25-34 years,0,6396,0.0,"481,706,333",7976,Americas
338,Antigua and Barbuda,1991,female,35-54 years,0,6198,0.0,"481,706,333",7976,Americas
339,Antigua and Barbuda,1991,female,5-14 years,0,7089,0.0,"481,706,333",7976,Americas
340,Antigua and Barbuda,1991,female,55-74 years,0,3665,0.0,"481,706,333",7976,Americas
341,Antigua and Barbuda,1991,female,75+ years,0,1293,0.0,"481,706,333",7976,Americas
342,Antigua and Barbuda,1991,male,15-24 years,0,6401,0.0,"481,706,333",7976,Americas
343,Antigua and Barbuda,1991,male,25-34 years,0,6156,0.0,"481,706,333",7976,Americas
344,Antigua and Barbuda,1991,male,35-54 years,0,6122,0.0,"481,706,333",7976,Americas
345,Antigua and Barbuda,1991,male,5-14 years,0,6818,0.0,"481,706,333",7976,Americas
346,Antigua and Barbuda,1991,male,55-74 years,0,2857,0.0,"481,706,333",7976,Americas
347,Antigua and Barbuda,1991,male,75+ years,0,804,0.0,"481,706,333",7976,Americas
348,Antigua and Barbuda,1992,female,15-24 years,0,6369,0.0,"499,281,148",8087,Americas
349,Antigua and Barbuda,1992,female,25-34 years,0,6650,0.0,"499,281,148",8087,Americas
350,Antigua and Barbuda,1992,female,35-54 years,0,6534,0.0,"499,281,148",8087,Americas
351,Antigua and Barbuda,1992,female,5-14 years,0,7311,0.0,"499,281,148",8087,Americas
352,Antigua and Barbuda,1992,female,55-74 years,0,3648,0.0,"499,281,148",8087,Americas
353,Antigua and Barbuda,1992,female,75+ years,0,1339,0.0,"499,281,148",8087,Americas
354,Antigua and Barbuda,1992,male,15-24 years,0,6221,0.0,"499,281,148",8087,Americas
355,Antigua and Barbuda,1992,male,25-34 years,0,6409,0.0,"499,281,148",8087,Americas
356,Antigua and Barbuda,1992,male,35-54 years,0,6497,0.0,"499,281,148",8087,Americas
357,Antigua and Barbuda,1992,male,5-14 years,0,7059,0.0,"499,281,148",8087,Americas
358,Antigua and Barbuda,1992,male,55-74 years,0,2851,0.0,"499,281,148",8087,Americas
359,Antigua and Barbuda,1992,male,75+ years,0,853,0.0,"499,281,148",8087,Americas
360,Antigua and Barbuda,1993,male,25-34 years,1,6668,15.0,"535,172,778",8453,Americas
361,Antigua and Barbuda,1993,female,15-24 years,0,6182,0.0,"535,172,778",8453,Americas
362,Antigua and Barbuda,1993,female,25-34 years,0,6914,0.0,"535,172,778",8453,Americas
363,Antigua and Barbuda,1993,female,35-54 years,0,6917,0.0,"535,172,778",8453,Americas
364,Antigua and Barbuda,1993,female,5-14 years,0,7529,0.0,"535,172,778",8453,Americas
365,Antigua and Barbuda,1993,female,55-74 years,0,3662,0.0,"535,172,778",8453,Americas
366,Antigua and Barbuda,1993,female,75+ years,0,1386,0.0,"535,172,778",8453,Americas
367,Antigua and Barbuda,1993,male,15-24 years,0,6069,0.0,"535,172,778",8453,Americas
368,Antigua and Barbuda,1993,male,35-54 years,0,6915,0.0,"535,172,778",8453,Americas
369,Antigua and Barbuda,1993,male,5-14 years,0,7298,0.0,"535,172,778",8453,Americas
370,Antigua and Barbuda,1993,male,55-74 years,0,2879,0.0,"535,172,778",8453,Americas
371,Antigua and Barbuda,1993,male,75+ years,0,896,0.0,"535,172,778",8453,Americas
372,Antigua and Barbuda,1994,female,15-24 years,0,6083,0.0,"589,429,593",9062,Americas
373,Antigua and Barbuda,1994,female,25-34 years,0,7151,0.0,"589,429,593",9062,Americas
374,Antigua and Barbuda,1994,female,35-54 years,0,7357,0.0,"589,429,593",9062,Americas
375,Antigua and Barbuda,1994,female,5-14 years,0,7722,0.0,"589,429,593",9062,Americas
376,Antigua and Barbuda,1994,female,55-74 years,0,3715,0.0,"589,429,593",9062,Americas
377,Antigua and Barbuda,1994,female,75+ years,0,1437,0.0,"589,429,593",9062,Americas
378,Antigua and Barbuda,1994,male,15-24 years,0,5976,0.0,"589,429,593",9062,Americas
379,Antigua and Barbuda,1994,male,25-34 years,0,6886,0.0,"589,429,593",9062,Americas
380,Antigua and Barbuda,1994,male,35-54 years,0,7359,0.0,"589,429,593",9062,Americas
381,Antigua and Barbuda,1994,male,5-14 years,0,7494,0.0,"589,429,593",9062,Americas
382,Antigua and Barbuda,1994,male,55-74 years,0,2935,0.0,"589,429,593",9062,Americas
383,Antigua and Barbuda,1994,male,75+ years,0,929,0.0,"589,429,593",9062,Americas
384,Antigua and Barbuda,1995,female,15-24 years,0,6099,0.0,"577,280,741",8636,Americas
385,Antigua and Barbuda,1995,female,25-34 years,0,7333,0.0,"577,280,741",8636,Americas
386,Antigua and Barbuda,1995,female,35-54 years,0,7851,0.0,"577,280,741",8636,Americas
387,Antigua and Barbuda,1995,female,5-14 years,0,7885,0.0,"577,280,741",8636,Americas
388,Antigua and Barbuda,1995,female,55-74 years,0,3808,0.0,"577,280,741",8636,Americas
389,Antigua and Barbuda,1995,female,75+ years,0,1488,0.0,"577,280,741",8636,Americas
390,Antigua and Barbuda,1995,male,15-24 years,0,5953,0.0,"577,280,741",8636,Americas
391,Antigua and Barbuda,1995,male,25-34 years,0,7023,0.0,"577,280,741",8636,Americas
392,Antigua and Barbuda,1995,male,35-54 years,0,7809,0.0,"577,280,741",8636,Americas
393,Antigua and Barbuda,1995,male,5-14 years,0,7632,0.0,"577,280,741",8636,Americas
394,Antigua and Barbuda,1995,male,55-74 years,0,3021,0.0,"577,280,741",8636,Americas
395,Antigua and Barbuda,1995,male,75+ years,0,944,0.0,"577,280,741",8636,Americas
396,Antigua and Barbuda,1998,female,15-24 years,0,6529,0.0,"727,860,593",10078,Americas
397,Antigua and Barbuda,1998,female,25-34 years,0,8332,0.0,"727,860,593",10078,Americas
398,Antigua and Barbuda,1998,female,35-54 years,0,9615,0.0,"727,860,593",10078,Americas
399,Antigua and Barbuda,1998,female,5-14 years,0,8183,0.0,"727,860,593",10078,Americas
400,Antigua and Barbuda,1998,female,55-74 years,0,3921,0.0,"727,860,593",10078,Americas
401,Antigua and Barbuda,1998,female,75+ years,0,1476,0.0,"727,860,593",10078,Americas
402,Antigua and Barbuda,1998,male,15-24 years,0,5916,0.0,"727,860,593",10078,Americas
403,Antigua and Barbuda,1998,male,25-34 years,0,7294,0.0,"727,860,593",10078,Americas
404,Antigua and Barbuda,1998,male,35-54 years,0,9086,0.0,"727,860,593",10078,Americas
405,Antigua and Barbuda,1998,male,5-14 years,0,7706,0.0,"727,860,593",10078,Americas
406,Antigua and Barbuda,1998,male,55-74 years,0,3213,0.0,"727,860,593",10078,Americas
407,Antigua and Barbuda,1998,male,75+ years,0,954,0.0,"727,860,593",10078,Americas
408,Antigua and Barbuda,1999,female,15-24 years,0,6589,0.0,"766,198,926",10378,Americas
409,Antigua and Barbuda,1999,female,25-34 years,0,8526,0.0,"766,198,926",10378,Americas
410,Antigua and Barbuda,1999,female,35-54 years,0,10311,0.0,"766,198,926",10378,Americas
411,Antigua and Barbuda,1999,female,5-14 years,0,8314,0.0,"766,198,926",10378,Americas
412,Antigua and Barbuda,1999,female,55-74 years,0,3968,0.0,"766,198,926",10378,Americas
413,Antigua and Barbuda,1999,female,75+ years,0,1451,0.0,"766,198,926",10378,Americas
414,Antigua and Barbuda,1999,male,15-24 years,0,5845,0.0,"766,198,926",10378,Americas
415,Antigua and Barbuda,1999,male,25-34 years,0,7263,0.0,"766,198,926",10378,Americas
416,Antigua and Barbuda,1999,male,35-54 years,0,9537,0.0,"766,198,926",10378,Americas
417,Antigua and Barbuda,1999,male,5-14 years,0,7805,0.0,"766,198,926",10378,Americas
418,Antigua and Barbuda,1999,male,55-74 years,0,3276,0.0,"766,198,926",10378,Americas
419,Antigua and Barbuda,1999,male,75+ years,0,947,0.0,"766,198,926",10378,Americas
420,Antigua and Barbuda,2000,male,55-74 years,1,3333,30.0,"830,158,778",11021,Americas
421,Antigua and Barbuda,2000,male,35-54 years,1,10033,9.97,"830,158,778",11021,Americas
422,Antigua and Barbuda,2000,female,15-24 years,0,6616,0.0,"830,158,778",11021,Americas
423,Antigua and Barbuda,2000,female,25-34 years,0,8595,0.0,"830,158,778",11021,Americas
424,Antigua and Barbuda,2000,female,35-54 years,0,11040,0.0,"830,158,778",11021,Americas
425,Antigua and Barbuda,2000,female,5-14 years,0,8439,0.0,"830,158,778",11021,Americas
426,Antigua and Barbuda,2000,female,55-74 years,0,3986,0.0,"830,158,778",11021,Americas
427,Antigua and Barbuda,2000,female,75+ years,0,1413,0.0,"830,158,778",11021,Americas
428,Antigua and Barbuda,2000,male,15-24 years,0,5783,0.0,"830,158,778",11021,Americas
429,Antigua and Barbuda,2000,male,25-34 years,0,7177,0.0,"830,158,778",11021,Americas
430,Antigua and Barbuda,2000,male,5-14 years,0,7973,0.0,"830,158,778",11021,Americas
431,Antigua and Barbuda,2000,male,75+ years,0,938,0.0,"830,158,778",11021,Americas
432,Antigua and Barbuda,2001,male,35-54 years,2,10281,19.45,"800,740,259",10468,Americas
433,Antigua and Barbuda,2001,female,15-24 years,0,6902,0.0,"800,740,259",10468,Americas
434,Antigua and Barbuda,2001,female,25-34 years,0,8425,0.0,"800,740,259",10468,Americas
435,Antigua and Barbuda,2001,female,35-54 years,0,11402,0.0,"800,740,259",10468,Americas
436,Antigua and Barbuda,2001,female,5-14 years,0,8428,0.0,"800,740,259",10468,Americas
437,Antigua and Barbuda,2001,female,55-74 years,0,4037,0.0,"800,740,259",10468,Americas
438,Antigua and Barbuda,2001,female,75+ years,0,1487,0.0,"800,740,259",10468,Americas
439,Antigua and Barbuda,2001,male,15-24 years,0,6084,0.0,"800,740,259",10468,Americas
440,Antigua and Barbuda,2001,male,25-34 years,0,7071,0.0,"800,740,259",10468,Americas
441,Antigua and Barbuda,2001,male,5-14 years,0,7958,0.0,"800,740,259",10468,Americas
442,Antigua and Barbuda,2001,male,55-74 years,0,3442,0.0,"800,740,259",10468,Americas
443,Antigua and Barbuda,2001,male,75+ years,0,980,0.0,"800,740,259",10468,Americas
444,Antigua and Barbuda,2002,female,15-24 years,0,7196,0.0,"814,615,333",10499,Americas
445,Antigua and Barbuda,2002,female,25-34 years,0,8155,0.0,"814,615,333",10499,Americas
446,Antigua and Barbuda,2002,female,35-54 years,0,11760,0.0,"814,615,333",10499,Americas
447,Antigua and Barbuda,2002,female,5-14 years,0,8408,0.0,"814,615,333",10499,Americas
448,Antigua and Barbuda,2002,female,55-74 years,0,4050,0.0,"814,615,333",10499,Americas
449,Antigua and Barbuda,2002,female,75+ years,0,1547,0.0,"814,615,333",10499,Americas
450,Antigua and Barbuda,2002,male,15-24 years,0,6416,0.0,"814,615,333",10499,Americas
451,Antigua and Barbuda,2002,male,25-34 years,0,6921,0.0,"814,615,333",10499,Americas
452,Antigua and Barbuda,2002,male,35-54 years,0,10604,0.0,"814,615,333",10499,Americas
453,Antigua and Barbuda,2002,male,5-14 years,0,7980,0.0,"814,615,333",10499,Americas
454,Antigua and Barbuda,2002,male,55-74 years,0,3527,0.0,"814,615,333",10499,Americas
455,Antigua and Barbuda,2002,male,75+ years,0,1024,0.0,"814,615,333",10499,Americas
456,Antigua and Barbuda,2003,male,55-74 years,1,3594,27.82,"855,643,111",10878,Americas
457,Antigua and Barbuda,2003,female,15-24 years,0,7454,0.0,"855,643,111",10878,Americas
458,Antigua and Barbuda,2003,female,25-34 years,0,7831,0.0,"855,643,111",10878,Americas
459,Antigua and Barbuda,2003,female,35-54 years,0,12129,0.0,"855,643,111",10878,Americas
460,Antigua and Barbuda,2003,female,5-14 years,0,8423,0.0,"855,643,111",10878,Americas
461,Antigua and Barbuda,2003,female,55-74 years,0,4054,0.0,"855,643,111",10878,Americas
462,Antigua and Barbuda,2003,female,75+ years,0,1583,0.0,"855,643,111",10878,Americas
463,Antigua and Barbuda,2003,male,15-24 years,0,6730,0.0,"855,643,111",10878,Americas
464,Antigua and Barbuda,2003,male,25-34 years,0,6734,0.0,"855,643,111",10878,Americas
465,Antigua and Barbuda,2003,male,35-54 years,0,10997,0.0,"855,643,111",10878,Americas
466,Antigua and Barbuda,2003,male,5-14 years,0,8061,0.0,"855,643,111",10878,Americas
467,Antigua and Barbuda,2003,male,75+ years,0,1068,0.0,"855,643,111",10878,Americas
468,Antigua and Barbuda,2004,male,55-74 years,1,3665,27.29,"919,577,148",11535,Americas
469,Antigua and Barbuda,2004,male,35-54 years,1,11406,8.77,"919,577,148",11535,Americas
470,Antigua and Barbuda,2004,female,15-24 years,0,7648,0.0,"919,577,148",11535,Americas
471,Antigua and Barbuda,2004,female,25-34 years,0,7531,0.0,"919,577,148",11535,Americas
472,Antigua and Barbuda,2004,female,35-54 years,0,12492,0.0,"919,577,148",11535,Americas
473,Antigua and Barbuda,2004,female,5-14 years,0,8488,0.0,"919,577,148",11535,Americas
474,Antigua and Barbuda,2004,female,55-74 years,0,4088,0.0,"919,577,148",11535,Americas
475,Antigua and Barbuda,2004,female,75+ years,0,1590,0.0,"919,577,148",11535,Americas
476,Antigua and Barbuda,2004,male,15-24 years,0,6968,0.0,"919,577,148",11535,Americas
477,Antigua and Barbuda,2004,male,25-34 years,0,6556,0.0,"919,577,148",11535,Americas
478,Antigua and Barbuda,2004,male,5-14 years,0,8196,0.0,"919,577,148",11535,Americas
479,Antigua and Barbuda,2004,male,75+ years,0,1094,0.0,"919,577,148",11535,Americas
480,Antigua and Barbuda,2005,female,15-24 years,0,7780,0.0,"1,022,191,296",12649,Americas
481,Antigua and Barbuda,2005,female,25-34 years,0,7327,0.0,"1,022,191,296",12649,Americas
482,Antigua and Barbuda,2005,female,35-54 years,0,12835,0.0,"1,022,191,296",12649,Americas
483,Antigua and Barbuda,2005,female,5-14 years,0,8584,0.0,"1,022,191,296",12649,Americas
484,Antigua and Barbuda,2005,female,55-74 years,0,4157,0.0,"1,022,191,296",12649,Americas
485,Antigua and Barbuda,2005,female,75+ years,0,1575,0.0,"1,022,191,296",12649,Americas
486,Antigua and Barbuda,2005,male,15-24 years,0,7113,0.0,"1,022,191,296",12649,Americas
487,Antigua and Barbuda,2005,male,25-34 years,0,6444,0.0,"1,022,191,296",12649,Americas
488,Antigua and Barbuda,2005,male,35-54 years,0,11778,0.0,"1,022,191,296",12649,Americas
489,Antigua and Barbuda,2005,male,5-14 years,0,8358,0.0,"1,022,191,296",12649,Americas
490,Antigua and Barbuda,2005,male,55-74 years,0,3748,0.0,"1,022,191,296",12649,Americas
491,Antigua and Barbuda,2005,male,75+ years,0,1110,0.0,"1,022,191,296",12649,Americas
492,Antigua and Barbuda,2006,female,15-24 years,0,7902,0.0,"1,157,005,444",14114,Americas
493,Antigua and Barbuda,2006,female,25-34 years,0,7098,0.0,"1,157,005,444",14114,Americas
494,Antigua and Barbuda,2006,female,35-54 years,0,13374,0.0,"1,157,005,444",14114,Americas
495,Antigua and Barbuda,2006,female,5-14 years,0,8571,0.0,"1,157,005,444",14114,Americas
496,Antigua and Barbuda,2006,female,55-74 years,0,4256,0.0,"1,157,005,444",14114,Americas
497,Antigua and Barbuda,2006,female,75+ years,0,1573,0.0,"1,157,005,444",14114,Americas
498,Antigua and Barbuda,2006,male,15-24 years,0,7239,0.0,"1,157,005,444",14114,Americas
499,Antigua and Barbuda,2006,male,25-34 years,0,6319,0.0,"1,157,005,444",14114,Americas
500,Antigua and Barbuda,2006,male,35-54 years,0,12202,0.0,"1,157,005,444",14114,Americas
501,Antigua and Barbuda,2006,male,5-14 years,0,8485,0.0,"1,157,005,444",14114,Americas
502,Antigua and Barbuda,2006,male,55-74 years,0,3847,0.0,"1,157,005,444",14114,Americas
503,Antigua and Barbuda,2006,male,75+ years,0,1107,0.0,"1,157,005,444",14114,Americas
504,Antigua and Barbuda,2007,male,35-54 years,1,12530,7.98,"1,311,401,333",15775,Americas
505,Antigua and Barbuda,2007,female,15-24 years,0,8013,0.0,"1,311,401,333",15775,Americas
506,Antigua and Barbuda,2007,female,25-34 years,0,6962,0.0,"1,311,401,333",15775,Americas
507,Antigua and Barbuda,2007,female,35-54 years,0,13860,0.0,"1,311,401,333",15775,Americas
508,Antigua and Barbuda,2007,female,5-14 years,0,8555,0.0,"1,311,401,333",15775,Americas
509,Antigua and Barbuda,2007,female,55-74 years,0,4400,0.0,"1,311,401,333",15775,Americas
510,Antigua and Barbuda,2007,female,75+ years,0,1568,0.0,"1,311,401,333",15775,Americas
511,Antigua and Barbuda,2007,male,15-24 years,0,7330,0.0,"1,311,401,333",15775,Americas
512,Antigua and Barbuda,2007,male,25-34 years,0,6267,0.0,"1,311,401,333",15775,Americas
513,Antigua and Barbuda,2007,male,5-14 years,0,8564,0.0,"1,311,401,333",15775,Americas
514,Antigua and Barbuda,2007,male,55-74 years,0,3988,0.0,"1,311,401,333",15775,Americas
515,Antigua and Barbuda,2007,male,75+ years,0,1094,0.0,"1,311,401,333",15775,Americas
516,Antigua and Barbuda,2008,female,15-24 years,0,8108,0.0,"1,368,431,037",16238,Americas
517,Antigua and Barbuda,2008,female,25-34 years,0,6910,0.0,"1,368,431,037",16238,Americas
518,Antigua and Barbuda,2008,female,35-54 years,0,14278,0.0,"1,368,431,037",16238,Americas
519,Antigua and Barbuda,2008,female,5-14 years,0,8537,0.0,"1,368,431,037",16238,Americas
520,Antigua and Barbuda,2008,female,55-74 years,0,4587,0.0,"1,368,431,037",16238,Americas
521,Antigua and Barbuda,2008,female,75+ years,0,1567,0.0,"1,368,431,037",16238,Americas
522,Antigua and Barbuda,2008,male,15-24 years,0,7404,0.0,"1,368,431,037",16238,Americas
523,Antigua and Barbuda,2008,male,25-34 years,0,6274,0.0,"1,368,431,037",16238,Americas
524,Antigua and Barbuda,2008,male,35-54 years,0,12782,0.0,"1,368,431,037",16238,Americas
525,Antigua and Barbuda,2008,male,5-14 years,0,8599,0.0,"1,368,431,037",16238,Americas
526,Antigua and Barbuda,2008,male,55-74 years,0,4158,0.0,"1,368,431,037",16238,Americas
527,Antigua and Barbuda,2008,male,75+ years,0,1069,0.0,"1,368,431,037",16238,Americas
528,Antigua and Barbuda,2009,female,15-24 years,0,8199,0.0,"1,224,253,000",14335,Americas
529,Antigua and Barbuda,2009,female,25-34 years,0,6917,0.0,"1,224,253,000",14335,Americas
530,Antigua and Barbuda,2009,female,35-54 years,0,14629,0.0,"1,224,253,000",14335,Americas
531,Antigua and Barbuda,2009,female,5-14 years,0,8514,0.0,"1,224,253,000",14335,Americas
532,Antigua and Barbuda,2009,female,55-74 years,0,4793,0.0,"1,224,253,000",14335,Americas
533,Antigua and Barbuda,2009,female,75+ years,0,1571,0.0,"1,224,253,000",14335,Americas
534,Antigua and Barbuda,2009,male,15-24 years,0,7489,0.0,"1,224,253,000",14335,Americas
535,Antigua and Barbuda,2009,male,25-34 years,0,6325,0.0,"1,224,253,000",14335,Americas
536,Antigua and Barbuda,2009,male,35-54 years,0,12978,0.0,"1,224,253,000",14335,Americas
537,Antigua and Barbuda,2009,male,5-14 years,0,8599,0.0,"1,224,253,000",14335,Americas
538,Antigua and Barbuda,2009,male,55-74 years,0,4349,0.0,"1,224,253,000",14335,Americas
539,Antigua and Barbuda,2009,male,75+ years,0,1042,0.0,"1,224,253,000",14335,Americas
540,Antigua and Barbuda,2012,female,15-24 years,0,8435,0.0,"1,211,411,704",13657,Americas
541,Antigua and Barbuda,2012,female,25-34 years,0,7215,0.0,"1,211,411,704",13657,Americas
542,Antigua and Barbuda,2012,female,35-54 years,0,15193,0.0,"1,211,411,704",13657,Americas
543,Antigua and Barbuda,2012,female,5-14 years,0,8401,0.0,"1,211,411,704",13657,Americas
544,Antigua and Barbuda,2012,female,55-74 years,0,5512,0.0,"1,211,411,704",13657,Americas
545,Antigua and Barbuda,2012,female,75+ years,0,1625,0.0,"1,211,411,704",13657,Americas
546,Antigua and Barbuda,2012,male,15-24 years,0,7893,0.0,"1,211,411,704",13657,Americas
547,Antigua and Barbuda,2012,male,25-34 years,0,6629,0.0,"1,211,411,704",13657,Americas
548,Antigua and Barbuda,2012,male,35-54 years,0,13280,0.0,"1,211,411,704",13657,Americas
549,Antigua and Barbuda,2012,male,5-14 years,0,8475,0.0,"1,211,411,704",13657,Americas
550,Antigua and Barbuda,2012,male,55-74 years,0,4994,0.0,"1,211,411,704",13657,Americas
551,Antigua and Barbuda,2012,male,75+ years,0,1051,0.0,"1,211,411,704",13657,Americas
